"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;6914071,54      ;6   ;2023  ;23  ;6   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;2446527,24      ;6   ;2023  ;23  ;6   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;1712036,12      ;6   ;2023  ;23  ;6   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;642013,54       ;6   ;2023  ;23  ;6   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;1   ;0   ;0  ;5111879,36      ;6   ;2023  ;23  ;6   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;2   ;0   ;0  ;603719,33       ;6   ;2023  ;23  ;6   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;1   ;0  ;1028808,03      ;6   ;2023  ;23  ;6   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;2   ;1  ;385803,00       ;6   ;2023  ;23  ;6   ;2023  ;1    
"BIA";16  ;0   ;0   ;1   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;638123,00       ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;1   ;0   ;0  ;13302019,28     ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;3   ;0   ;0  ;2311784,93      ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;1   ;0  ;2810259,34      ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;1   ;6   ;2   ;1  ;1053847,24      ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;2   ;1   ;0   ;0  ;1775794,93      ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;2   ;2   ;0   ;0  ;156385,12       ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;1   ;0  ;347792,46       ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;2   ;5   ;2   ;1  ;130422,18       ;6   ;2023  ;23  ;6   ;2023  ;1    
"COT";1   ;0   ;0   ;1   ;"00";111  ;1   ;4   ;0   ;0   ;0  ;464412,00       ;6   ;2023  ;23  ;6   ;2023  ;1    
